id,title,mean,rank,popularity,num_list_users,num_scoring_users
164153,Atashi wa Seikan Kokka no Eiyuu Kishi!,,49794,25487,591,57
164159,My Younger Brother Wants to Be a Husband,,49795,37712,266,28
164181,The Tide,,49796,41223,216,67
164186,"Rika-san, Kekkon shite Kudasai!",,49797,51077,127,9
164191,Come Spring,,49798,70327,51,9
164203,Ippai Tabetemo Ii desu yo,,49799,34116,331,92
164204,"Koori Mahou no Ice-ya-san wa, Atsugari Shinkan-sama no Gohiiki desu.",,49800,66481,61,7
164208,Quo Vadis,,49801,81454,22,6
164212,Warhaven: Vengeful,,49802,57555,92,28
164221,"Senpai, Kore Ijou wa Out desu.",,49803,43982,184,7
164226,Love Aquarium,,49804,81109,23,3
164248,Summer Girl Ha Boy,,49805,80425,25,5
164253,Oshi wo Katachi ni Suru Shigoto,,49806,70328,51,6
164254,Kahogo na Wakadanna-sama no Amayakashikon,,49807,49640,137,6
164259,My Dear Tyrant,,49808,32515,370,74
164271,Zwei,,49809,82827,17,2
164274,Kimi no Te no Uchi,,49810,79970,26,8
164281,Hikikomori no Ore ga Kawaii Guild Master ni Sewa wo Yakaremakutta tte Betsu ni Ii darou?,,49811,38181,258,43
164294,For the Queendom,,49812,37279,272,31
164316,Es no Kaihou,,49813,42910,195,62
164319,Genkai! Oshikatsu Densetsu Yoshio,,49814,70134,52,5
164326,Majo no Hanaya-san,,49815,33067,356,48
164327,Ma Ma Match,,49816,54714,105,5
164336,Kimi no Kokoro ni Hi ga Tsuite,,49817,49152,140,39
164337,365-nichi no Koubou,,49818,51078,127,49
164341,I Shall Master This Family,,49819,41426,213,64
164342,Tokuni Aru Hibi,,49820,57195,93,16
164343,French of the Dead,,49821,60412,80,22
164346,Outaishihi ni nante Naritakunai!! Konyakusha-hen,,49822,37896,263,24
164347,The Alpine Climber: Tandoku Touhansha Yamanoi Yasushi no Kiseki,,49823,55587,101,15
164348,Mizu Polo,,49824,51305,125,15
164349,Mitsu to Gekiyaku,,49825,55904,99,6
164350,Doushiyoumonai Boku to Kiss Shiyou,,49826,79581,27,2
164351,Gokudou Paradise,,49827,44085,183,23
164353,Muhyo to Rouji no Mahouritsu Soudan Jimusho: Nanairo no Magoe,,49828,76887,34,7
164360,Koiseyo Meoto.,,49829,49908,135,19
164361,Dead Queen,,49830,37684,266,73
164366,Aiseki Ii desu ka?,,49831,27725,507,49
164367,"The Student, the Witch, and the Academy",,49832,29954,436,78
164377,Control Master,,49833,47604,151,13
164381,Ginga Haisou Starlight Express,,49834,64868,65,2
164382,Limited Weapon,,49835,79971,26,3
164383,Character,,49836,51993,121,44
164384,Mizu Polo,,49837,79266,28,5
164395,Tokyo Jiraiya,,49838,64384,67,5
164396,"Teihen Senshi, Cheat Madoushi ni Tenshoku suru",,49839,27984,497,82
164400,Ulthar no Neko: Lovecraft Kessakushuu,,49840,35189,309,91
164401,Anghiari no Tatakai,,49841,76888,34,4
164422,Kitaguni Yurayura Kikou,,49842,64385,67,4
164429,Bitter Connect,,49843,75784,37,1
164431,Reveries of the Moonlight,,49844,47357,153,18
164433,Jiejiao de Xiangyang Huawu,,49845,32320,375,78
164435,Elqueeness,,49846,30461,421,92
164436,The Soul Guardians,,49847,41783,209,26
164440,"Oh, My God!",,49848,70330,51,16
164441,Aru Majo ga Shinu Made: Owari no Kotoba to Hajimari no Namida,,49849,17422,1096,88
164442,Tokyo Kuso Bakuchi,,49850,82539,18,4
164443,Result,,49851,81455,22,6
164446,Idol no Oshi Osame,,49852,70135,52,2
164454,Kabe Circle Doujin Sakka no Nekoyashiki-kun wa Shounin Yokkyuu wo Kojiraseteiru,,49853,51078,127,23
164459,Manekizaru,,49854,82032,20,2
164466,Majo to Youhei,,49855,24595,631,106
164471,Taiyou no Tou,,49856,52071,120,13
164474,Gra Demios,,49857,74942,39,2
164480,"Shokyuu Mahou shika Tsukaezu, Karyoku ga Tarinai node Tetteiteki ni Kougeki Mahou no Kaisuu wo Fuyashitemiru Koto ni Shimashita",,49858,77176,33,4
164482,Chiisana Shima no Yasashii Koi,,49859,71506,48,16
164487,TV Animation Snack World,,49860,83079,16,5
164488,Yuurei Yashiki ni Goyoujin,,49861,73532,43,11
164492,Watashi no Kanojo,,49862,75786,37,8
164498,Love for Hire,,49863,50856,128,32
164505,Undead Unluck: Romantic na Hiteisha no Kyuujitsu,,49864,48925,141,21
164516,Songzang Xiezouqu,,49865,44443,179,89
164519,Uchi dewa Kaemasen!,,49866,28953,465,28
164538,Uramin,,49867,25979,571,74
164540,Kokurou Ou to Hakugin no Niehime: Henkyou no Chi de Saiai wo Eru,,49868,57978,90,10
164541,Kogare Ai,,49869,71305,49,2
164545,Jiken wa Skirt no Naka de,,49870,60297,81,10
164546,Orenchi no Kaibutsu,,49871,68892,55,12
164548,Kinryou Rock: Code Amrita,,49872,57658,91,10
164554,Writer's Block of Romance,,49873,59507,84,17
164560,Gatenshi,,49874,62500,73,7
164566,Gal no Iki-san wa Otomodachiryou wo Moraitai!,,49875,52961,115,54
164571,Melt Me with Your Voice,,49876,61943,75,16
164573,The Contract Couple: Ines & Kaisac,,49877,40159,230,45
164579,"Tensei Kizoku no Bannou Kaitaku: ""Kakudai & Shukushou"" Skill wo Tsukatteitara Saikyou Ryouchi ni Narimashita",,49878,28510,480,61
164587,Mahou wo Sutetai Onnanoko,,49879,64386,67,2
164588,Tsunami Simulation Comic: Moshi Tokyo-wan ni Tsunami ga Kitara,,49880,81730,21,1
164592,Tobakuni,,49881,52396,118,10
164593,Love Live! Flowers*: Hasunosora Jogakuin School Idol Club,,49882,36519,285,44
164596,Megami no Hyouteki,,49883,67830,57,3
164597,Toaru Anbu no Item,,49884,25644,584,101
164604,Akuyaku Reijou wa Camping Car de Tabi ni Deru: Aibyou to Mankitsu suru Self Kokugai Tsuihou,,49885,51994,121,26
164605,"Kenseijo Adel no Yarinaoshi: Kako ni Modotta Saikyou Kensei, Hime wo Sukuu Tame ni Seijo to Naru",,49886,49313,139,37
164609,Mizu Zokusei no Mahoutsukai Dainibu: Seihou Shokoku-hen,,49887,40900,220,20
164611,Naisho no Yoshuu,,49888,62083,74,7
164612,Ojisama Koushaku wa Koisuru Otoshigoro,,49889,84374,10,1
164615,Final Fantasy VII Remake: Traces of Two Pasts,,49890,39146,244,72
164616,Potion-danomi de Ikinobimasu! Zoku,,49891,25915,573,66
164618,Underdog,,49892,74944,39,3
164619,Tonari no Troll,,49893,82033,20,1
164623,Life as the Maid of the Prisoner Prince,,49894,28594,477,67
164635,Kanojo,,49895,71949,47,8
164643,The Cursed Attendant of the Duke's Castle,,49896,33714,340,41
164645,Itoshi no Kunitama,,49897,51135,126,7
164665,Brave Universe Sworgrader,,49898,53512,112,7
164668,One Small Step,,49899,43267,191,67
164671,"Futago Matomete ""Kanojo"" ni Shinai?",,49900,35627,301,23
164672,Kore ga Mahoutsukai no Kirifuda,,49901,60413,80,11
164673,Kanojo demo Nai Onnanoko ga Shinya Niji ni Chaahan Tsukuri ni Kuru Hanashi,,49902,84861,7,1
164675,Suhada ni Furete Kimi wo Oshiete,,49903,59917,82,33
164681,"Kimi ga, Suki.",,49904,38972,246,84
164693,Kyoushuujo no Tsukahara-san,,49905,51136,126,40
164694,"Kuro Tobi no Seija: Tsuihou sareta Kaifuku Jutsushi wa, Ariamaru Maryoku de Yami Mahou wo Kiwameru",,49906,62501,73,7
164695,Wasureru Kimi to no 300-nichi,,49907,54011,109,32
164697,Real World Mobile,,49908,32002,382,52
164701,Love the WarZ,,49909,71306,49,25
164708,Otome Game wa Shuuyrou Shimashita,,49910,74168,41,9
164711,Chaos Attack,,49911,71948,47,7
164717,Extreme Super Darling,,49912,73777,42,9
164719,Kingdom Bangai-hen,,49913,43268,191,80
164721,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Jinrousen,,49914,41427,213,29
164722,The Emperor's Woman,,49915,59918,82,12
164727,Harpy,,49916,52637,117,52
164753,The Archduchess's Loyal Shapeshifter,,49917,34093,332,43
164757,Sekkahi Den: Rantei Koukyuu Shimatsuki,,49918,71951,47,2
164762,Baka Onna 26-ji,,49919,29076,461,75
164770,Yakata Series,,49920,60682,79,16
164777,Otomatsu,,49921,81110,23,4
164782,Holding You Captive,,49922,34631,321,54
164783,Megumi no Milk,,49923,58997,86,27
164786,Sword Art Online Alternative: Gourmet Seekers,,49924,72505,46,5
164789,Dokudami no Hanasaku Koro,,49925,39116,244,34
164791,Shuumatsu Sekai no Hakoiri Musume,,49926,44994,174,23
164801,"Meitou ""Isekai no Yu"" Kaitakuki: Around 40 Onsen Mania no Tensei-saki wa, Nonbiri Onsen Tengoku deshita",,49927,45248,171,23
164802,"Meitou ""Isekai no Yu"" Kaitakuki: Around 40 Onsen Mania no Tensei-saki wa, Nonbiri Onsen Tengoku deshita",,49928,38827,248,29
164803,Bukiyou na Oujisama,,49929,78811,29,3
164808,Princess wa Hitoribocchi,,49930,82828,17,1
164822,Sakura-kun no Hatsukoi wa Natsuiro ni Saku,,49931,39215,243,90
164831,Kondo Attara xx Shiyou ka,,49932,78084,31,1
164836,Pokapoka Taiwan!,,49933,51995,121,35
164838,Re:Blue,,49934,45777,167,3
164839,Shousetsu Dead Mount Death Play Gaiden: Kaijin Solitaire no Shinsen Gijutsu,,49935,59794,83,4
164844,Sekai wa Kimi de Kagayaki Hajimeru. ​,,49936,66646,60,4
164845,Onaka ga Suku no wa Kimi no Sei,,49937,66647,60,3
164846,Ougon Bat: Taishou Dokuro Kitan,,49938,48071,148,20
164847,Ayakashi Koshoko to Shoujo no Takara,,49939,83891,12,3
164851,Tonari no Otoko wa Yoku Taberu,,49940,83080,16,1
164854,Yume to Real to Time Capsule,,49941,59919,82,27
164857,Kawaii Mono wo Nomihoshitai,,49942,70331,51,2
164865,Saikyou Captain to Saijaku Manager,,49943,79582,27,3
164866,Studio 5,,49944,82034,20,2
164873,Makuragaeshi no Makura-chan,,49945,78812,29,4
164876,Maid Kissa de Unmeiteki na Deai wo Shita Ken,,49946,76889,34,1
164878,Imi ga Wakaru to Kowai 4-koma,,49947,26588,547,96
164880,Love Comedy Cancel,,49948,80426,25,2
164881,H Ero Women,,49949,77177,33,6
164885,Hakoniwa Escape,,49950,66648,60,20
164895,Wade Ichizoku,,49951,83534,14,1
164896,Torikago no Cinderella,,49952,81731,21,7
164897,Chihayafuru Plus: Kimi ga Tame,,49953,25865,576,27
164898,Mirai to Kare to Papa Jijou,,49954,84508,9,1
164901,"Tsuihou Kizoku wa Saikyou Skill ""Seiou"" de Henkyou kara Nariagaru: Haikyousha ni Nintei sareta Ore dakedo Cheat Skill de Mofumofu mo Seijo mo Nakama ni Shichaimashita",,49955,63854,68,12
164903,"Mujikaku Seijo wa Kyou mo Muishiki ni Chikara wo Tare Nagasu: Imadai no Seijo wa Ane dewa Naku, Imouto no Watashi Datta Mitai desu",,49956,41571,212,55
164915,Gain,,49957,52638,117,54
164917,Ui no Kisetsu,,49958,65413,64,22
164924,Reborn Rookie,,49959,30777,412,41
164943,Ninin ga Shinobuden Plus,,49960,74169,41,2
164944,Odoro Ryouiki Nayura,,49961,81732,21,1
164947,Mahoutsukai Rosé no Sado Life,,49962,26391,554,69
164949,Sake no Hosomichi,,49963,83277,15,2
164953,Ichiban Kowai Hanashi,,49964,54995,104,29
164959,Akaten Majo ni Isekai Saikyou no Kobetsu Shidou wo!,,49965,65414,64,5
164961,Hoshikuzu no Oujisama,,49966,58238,89,6
164963,Tada no Mefure desu,,49967,59793,83,3
164975,"Douse, Kono Natsu wa Owaru",,49968,77603,32,4
164976,Meitantei Conan: Konjou no Fist,,49969,55905,99,23
164982,My Demon,,49970,35936,295,35
165001,The High School Survival Guide for a Wizard,,49971,45418,170,24
165002,Saigo no Natsu wo Hitozuma to,,49972,49314,139,14
165004,Kodomo no Kuni,,49973,60299,81,9
165013,Immortal Eye,,49974,63855,68,15
165017,Morishita-kun wa Arimatsu-san ni Muchuu desu,,49975,55905,99,7
165018,Kodoku no Ie,,49976,42572,199,16
165039,Pocket Monsters: Yorimichi Volteccers!,,49977,75305,38,9
165041,Izon shitagaru Kanojo wa Boku no Heya ni Iribitaru,,49978,82325,19,1
165043,Daisuki♡Pocket Monster,,49979,61944,75,25
165044,"Ore no Haitoku Meshi wo Onedari sezu ni Irarenai, Otonari no Top Idol-sama",,49980,52962,115,11
165071,Isekai AV Satsueitai: Remaster,,49981,54996,104,14
165074,The Saintess Returns to the Emperor,,49982,28119,492,84
165081,Shoujo After School: Chitose Shiki Tanpenshuu,,49983,61051,78,22
165085,Anime Bungou Stray Dogs Shousetsuban,,49984,26951,532,90
165087,2023 These Days Love Special,,49985,43983,184,40
165100,Brave Witches Prequel: Orussia no Daichi,,49986,61184,77,20
165107,Isekai de Ikinuku Tame no Blood Skill,,49987,82541,18,4
165111,Shape Up Ran,,49988,79583,27,6
165113,Suki na Ko no Shinyuu ni Hisoka ni Semarareteiru,,49989,75306,38,7
165114,Sensei mo Shousetsu wo Kakun desu yo ne?,,49990,79268,28,3
165125,Please Show Up!,,49991,44162,182,38
165130,Idol-sama ga Real Koi suru na,,49992,64387,67,9
165132,Hool!gan's,,49993,28510,480,60
165138,Itsuka no Main,,49994,79584,27,7
165144,TS Akuyaku Reijou Kamisama Tensei Zennin Tsuihou Haishin RTA: Kiraware Tsuihou End wo Mezashiteru noni Saikyou Musou Road kara Orirarenai,,49995,26597,546,98
165146,Chuuken-kun,,49996,51996,121,55
165147,Kimi ni Sasageru Otokomae,,49997,25415,594,94
165148,"Shall We, My Lady?",,49998,40374,227,40
165152,"Oi, Hazure Skill dato Omowareteita ""Cheat Code Sousa"" ga Bakemono Sugirun daga.",,49999,24045,656,77
165155,One for All,,50000,42573,199,33
165159,In Full Bloom,,50001,58239,89,22
165166,Intai shita Oshi no Joushi ni Narimashita,,50002,61480,76,33
165209,Keshigomu Kareshi,,50003,72686,45,7
165210,Yanyaka Sanpo,,50004,75307,38,3
165212,Daisuki na Kaiinu ga Tensei shitekita,,50005,47546,152,38
165229,Naeng Sowol: The Cold Moon,,50006,56858,95,17
165234,Quanqiu Gaokao,,50007,38795,249,93
165237,Shouri no Megami: Nikke - Sweet Encount,,50008,27995,497,58
165244,"Misoji Gay, Tatanaku Narimashita. Jiko Hitei to Tatakatta 1460-nichi",,50009,80427,25,4
165250,The Contracted Grand Duchess,,50010,25835,577,67
165268,Buddy Cat,,50011,67639,58,10
165287,Kimochi Warui kara Kimi ga Suki,,50012,36607,283,46
165289,Kimi to Kanaderu Love Song,,50013,54513,106,8
165290,Uchuu Seibutsugakusha Pratess,,50014,59508,84,16
165296,Josei ni Fuuzoku tte Hitsuyou desu ka? Around 30 Dokujo no Saishuushoku Saki ga Josei Muke Fuuzokuten no Urakata Datta Ken,,50015,45580,168,49
165298,Guns & Girls,,50016,51080,127,26
165334,Jigoku Kawaii Enma-chan,,50017,37280,272,38
165340,Yuru Days: Inouryoku-kei Danshi-tachi no Yuru Yuru Seikatsu,,50018,79972,26,2
165341,Senpai wa Dekapai,,50019,42703,198,16
165343,Gamers x Dungeon: Boku wa Game Izon ja Nai,,50020,79973,26,2
165345,Tsuyo Girl,,50021,67831,57,5
165348,"Shousetsu Yokohama Kaidashi Kikou: Mite, Aruki, Yorokobu Mono",,50022,45997,165,19
165357,Couturière to Akai Ito,,50023,59509,84,27
165361,Yuganda Kagami,,50024,65415,64,23
165362,Isekai Cheat Breakers,,50025,48310,146,29
165363,Senbansha Isekai Tsuushoubu,,50026,62084,74,3
165365,Ryuujin no Musume,,50027,73041,44,6
165368,Fushigi na Neko no Machi Meltier,,50028,24475,637,101
165376,Remu: A Stray Cat,,50029,76430,35,3
165377,Momochi-san Chi no Ayakashi Ouji: Tsugu,,50030,29680,444,23
165382,8-nengo no Tsuzuki-kun ga Amasugiru,,50031,66484,61,9
165384,"Yurumete, Koishite, Rin toshite.",,50032,34993,313,25
165385,Shouta no Sushi 2: World Stage,,50033,78085,31,8
165389,0 Percent no Hanataba,,50034,47547,152,66
165390,Kowamote Kouhai ga Ichinichi Ikkai Suki tte Ittekuru,,50035,42912,195,48
165391,Magaimono,,50036,40796,222,8
165404,Login Survival,,50037,60301,81,5
165405,Milk Chocolate,,50038,73533,43,3
165406,Utsukushii Bakemono,,50039,39723,236,41
165407,Gin no Mugibatake,,50040,29850,439,68
165408,Shinjuu-sama no Geboku ni Narimashite: Shuushokusaki wa Ayakashi Senmon Fudousan!?,,50041,74171,41,3
165409,Chiteikai Kidan,,50042,78086,31,1
165417,Change Me,,50043,45998,165,44
165422,Maou-sama wa Ai made Shiritai.,,50044,74705,40,1
165423,God-kun,,50045,54715,105,2
165427,Imouto-tachi ga Watashi no Koto wo Sukisugiru!,,50046,34095,332,32
165436,Mahoutsukai ni Tadaima,,50047,36729,281,20
165437,Boroboro no Elf-san wo Shiawase ni Suru Kusuriuri-san,,50048,32672,366,91
165444,Chirizokonai no Hiraeth,,50049,24476,637,77
165445,Gekijouban Spy x Family Code: White,,50050,27082,528,109
165446,Ore yori Yowai Yatsu ni Ai ni Iku,,50051,71507,48,2
165449,Uchuu Pharaoh☆Patra-chan,,50052,51306,125,34
165472,Onryou Juusanya,,50053,61945,75,20
165486,Gorilla-Man 40,,50054,76891,34,3
165490,The Quiet Game,,50055,35171,310,61
165491,Tsuruno-kun wa Ongaeshi ga Dekinai,,50056,80716,24,1
165492,Shiina-san no Oshi Jijou,,50057,73534,43,2
165493,Ketsugou Danshi: Commitments to Dawn,,50058,78813,29,4
165496,Danna no Doutei Moraimasu,,50059,55588,101,13
165501,Shoujo Jihen,,50060,45049,173,28
165507,Ikitsugishi Futari,,50061,38558,252,85
165508,Kyuutei no Majinaishi,,50062,34304,327,86
165509,Komaki Maria Tanpenshuu,,50063,75308,38,1
165525,Chiyu Mahou no Machigatta Tsukaikata Returns,,50064,39216,243,14
165527,Kusuri de Osanaku Natta Okage de Reisoku Koushaku-sama ni Hirowaremashita: Suterare Seijo wa Renkinjutsushi ni Modorimasu,,50065,56859,95,16
165528,Mokei no Machi,,50066,64869,65,14
165530,Maid-san wa Hajimete no Tomodachi,,50067,65572,63,3
165531,Suki ni Naruna to Iwaretemo,,50068,81733,21,2
165537,Majo Maid wa Joou no Himitsu wo Shitteiru.,,50069,32251,376,58
165543,Makigama no Pandora,,50070,33356,349,58
165552,Mob kara Hajimaru Tansaku Eiyuutan,,50071,36223,290,25
165559,Komugi-batake no Santousei,,50072,84509,9,1
165566,Watashi wa Baka ni Naritai,,50073,55589,101,28
165568,Uchi no Boss ga Razoku desu,,50074,78814,29,4
165575,Zense Reitetsu Ouji no Uma deshita: Hito ni Nattemo Anata wo Aishite Ii desu ka?,,50075,34923,315,55
165583,Debut or Die!,,50076,34652,320,93
165588,"Kitamachi-san wa ""Tada no"" Tomodachi",,50077,67832,57,2
165592,Hebigami-sama to Nagamimi no Miko,,50078,78087,31,2
165595,Ikimonozuki no Anima-san ni wa Honno Choppiri Doku ga Aru,,50079,50383,131,40
165598,"Sono Yo no Dokoka, Souten no Yurikago",,50080,48852,142,32
165603,Asahina-sensei wa Himitsu no Shinsatsu wo Shiteiru Rashii,,50081,77178,33,2
165608,Ijiwaru na Haha to Ane ni Urareta Watashi. Nazeka Wakagashira ni Dekiai saretemasu,,50082,42441,201,22
165609,Hoshikuzu Share House,,50083,73042,44,3
165611,Dorei Sensei,,50084,57659,91,11
165614,"Nee Isshiki-kun, Watashi no Koto Suki deshou?",,50085,27875,501,60
165655,Mairimashita to Iwasetai,,50086,43507,189,3
165657,Shikisai no Mahou,,50087,54428,107,7
165658,A-Teen,,50088,73043,44,10
165659,Hoshi no Kodomotachi: Mitsuboshi Tama Tanpenshuu,,50089,50776,129,43
165660,Rone to Aoi Komadori,,50090,70334,51,3
165662,Watakushi no Koto ga Daikirai na Gitei ga Goei Kishi ni Narimashita: Jitsu wa Dekiai sareteita tte Hontou nano!?,,50091,35851,297,48
165669,Seijo Mellia to Sennen Oukoku no Kishi,,50092,63712,69,8
165676,Tomoshibijima no Pandora Shark,,50093,79977,26,1
165695,Egao no Sekai,,50094,38759,249,93
165696,"Hatsukoi, Zarari",,50095,74706,40,7
165699,"Princess-kun to Knight-san: Saikyou ni Kawaii Senpai ga, Kareshi na Wake",,50096,30905,409,65
165708,Sekigan Sekiwan Sekkyaku no Majutsushi @comic: Mori no Koya ni Komotteitara Haya 2000-nen. Kizukeba Majin to Yobareteita. Boku wa Tada Majutsu no Tankyuu wo Shitai dake nanoni,,50097,31815,387,73
165711,Nazeka S-kyuu Bijo-tachi no Wadai ni Ore ga Agaru Ken,,50098,53228,113,22
165719,Shinyuu Inai no Dare?,,50099,78816,29,2
165723,Ninjala,,50100,73778,42,7
165727,Miracle Trio! Minions,,50101,66485,61,6
165728,Poppy Playtime,,50102,48439,145,66
165730,Reckoning,,50103,58721,87,13
165737,Slime Musume wa Shinshokushitai!,,50104,50102,133,8
165738,"Saikyou Skill ""Inochigoi"" de Kuyashii kedo Musou shichau Moto Maou-sama no Sekai Seifuku Katsudou",,50105,25055,610,98
165739,Fairway no Koe wo Kikasete,,50106,54997,104,13
165741,Fukushuuki Laura: Oneesama wo Ikenie ni Shita Kono Kuni wa Mou Iranai,,50107,29197,458,68
165744,Manga Zoku Dougen-sama Monogatari,,50108,79585,27,9
165748,Nishina-kun no Henshuu Boukenki: Light Novel wa Dungeon de Tsukurareru,,50109,37926,262,26
165749,Setsuri Kyoushin Taisen: Vampire Mist,,50110,47799,150,10
165750,Kage to Hana,,50111,35337,306,18
165755,Tabi ni Deru no wa Boku ja Nai,,50112,78405,30,2
165756,Kimitoku! Kimi ni mo Tokusatsu Eiga ga Toreru!!,,50113,59923,82,9
165758,Monty Paradise: Ijiwaru na Ousama to Himitsu no Kioku,,50114,74174,41,2
165759,Majo wa Mangetsu ni Saku,,50115,24034,657,102
165763,Sengoku Joshikousei: Ryuu to Tora,,50116,48853,142,11
165765,Shuumatsu Rock 'N' Girl,,50117,75789,37,4
165777,Ore wa Nando demo Omae wo Tsuihou suru,,50118,84744,8,2
165781,Informa,,50119,40007,232,8
165782,Nezumi Royale,,50120,36866,279,38
165783,Dave the Diver,,50121,70721,50,2
165784,ExtreMu,,50122,56224,98,20
165791,Mob Douzen no Akuyaku Reijou wa Dansou shite Kouryaku Taishou no Za wo Nerau @comic,,50123,35539,302,71
165794,Mahoroba Komachi Haruhino-san,,50124,59511,84,2
165798,"Yuusha no Sensei, Saikyou no Kuzu ni Naru. S-kyuu Party no Moto Eiyuu, Urashakai no Ihou Guild de Nariagari",,50125,52639,117,16
165799,"Akuyaku Ikka no Okugata, Shinimodori shite Kokoro wo Irekaeru.",,50126,32438,372,66
165801,Heiki-tachi,,50127,78088,31,2
165804,99% Succubus-chan,,50128,41858,208,22
165807,Ake no Hana ni Kuchibashi,,50129,51600,123,28
165808,Träumerei,,50130,63856,68,21
165814,Chounin A wa Akuyaku Reijou wo Doushitemo Sukuitai,,50131,38861,248,98
165816,Reasoning with a Beast,,50132,34653,320,71
165817,Wakaba no Komorebi,,50133,72687,45,2
165818,Mekurumeku Tanaka,,50134,79270,28,4
165820,Ningengirai no Maou-sama wa Youjo ni mo Yousha Shinai,,50135,36248,289,74
165830,Kubigeshou,,50136,61481,76,14
165832,Freude,,50137,82326,19,2
165833,La Peste,,50138,74707,40,13
165835,Yome wa BL Mangaka,,50139,80717,24,6
165836,Osu! Masurao Gakuen,,50140,83278,15,3
165839,Otonashisou na Danshi no Tondemonai Himitsu wo Shitteshimatta,,50141,28528,479,65
165845,Júnior,,50142,77604,32,5
165854,Possessing Nothing,,50143,58722,87,26
165856,Rouba Shoujo,,50144,63395,70,26
165865,"Kemonotsukai no Tensei Seijo: Mofumofu Gundan to Iku, Nonbiri S-Rank Boukensha Monogatari",,50145,76051,36,7
165870,Ninpen Manmaru,,50146,80429,25,3
165878,Konkatsu Bocchi,,50147,48926,141,45
165909,"Look Here, Demon Lord!",,50148,41643,210,31
165911,Wishing For Luck!,,50149,71310,49,6
165912,Dud Boy,,50150,81456,22,3
165914,Satsujin Pierrot no Shitsumon,,50151,34096,332,66
165915,Akuma no Juusanya,,50152,55693,100,26
165919,Overwatch 2: Kanezaka no Moribito,,50153,56857,95,33
165926,Mimosaism,,50154,76894,34,3
165936,Lens Goshi no Mellow,,50155,83536,14,1
165937,Fukasoku Romance,,50156,70722,50,4
165939,"Nami Uraraka ni, Meoto Biyori",,50157,37091,275,42
165945,Pon no Michi: Ryuukyoku Shaanyuu-hen,,50158,57557,92,15
165954,Mushi Ryoushi,,50159,82035,20,3
165992,Gama no Chi,,50160,62086,74,26
165993,"""Kiss nante Dekinai desho?"" to Chouhatsu suru Namaiki na Osananajimi wo Wakaraseteyattara, Yosou Ijou ni Dereta",,50161,56968,94,9
165997,Man of Rust,,50162,24193,649,65
166004,Dragon Farm Nishitokyo,,50163,75309,38,7
166005,Craters Thinks,,50164,25257,600,80
166014,Maria na Kaikou,,50165,63397,70,26
166017,Shibuki Kaichou wa Kakusenai,,50166,81113,23,4
166029,Jigoku no Kama no Futa wo Akero: Mabinogion Giten,,50167,69481,53,3
166044,Isekai Pomeranian to Niji no Mofumofu Tabi,,50168,64870,65,2
166046,"Boukun, Aruiwa Dekiai",,50169,42794,197,77
166050,Dental Darling,,50170,52398,118,55
166053,Good Night,,50171,71311,49,1
166056,Kaki Gentei Tropical Parfait Jiken,,50172,36900,278,20
166057,Taikai ni Hibiku Call,,50173,47548,152,3
166058,Shoushimin Series,,50174,19447,929,94
166060,Onigoroshi no Gadousaien,,50175,61187,77,9
166066,Highlander to Mahou no Otome,,50176,83279,15,2
166069,Touhai: Cold Girl,,50177,64548,66,4
166075,Kidou Senshi Gundam: Battle Operation Code Fairy,,50178,49153,140,17
166078,Yoisugi! Mai-nyan,,50179,74708,40,3
166085,Blossom With Love,,50180,66486,61,8
166087,Miroku,,50181,83748,13,3
166090,Doteihen Reijou ni Hyoui shita 800-nenmae no Akujo wa Hissori Seishun wo Tanoshindeiru.,,50182,33404,348,40
166101,Unbreakable Master,,50183,65575,63,16
166143,Noraneko no Shokutaku,,50184,44826,175,57
166146,Sensai-san wo Suki ni Naru,,50185,43219,192,88
166147,Yuri ni Hasamaru Otoko wa Shineba Ii!?,,50186,21990,765,81
166148,Kimi ni Sosogu 100 dB,,50187,37391,271,73
166151,Dragon Musume no Dokodemo Nai Zone,,50188,54515,106,13
166154,Kid-Nappers,,50189,35190,309,53
166165,How to Raise a Nine-Tailed Fox,,50190,23168,698,93
166171,I Think I Married the Wrong Guy,,50191,24023,657,77
166184,Saikyou Ninja no Boku ga Maou no Musume-tachi no Maid ni Natta Ken,,50192,43828,185,16
166186,Hero the Maximum,,50193,27460,516,88
166187,Project FT: Mashima-kun to Sounin no Majo - Yoshikawa Miki ga Mita Shigotoba,,50194,80718,24,9
166190,Lovely Runners' High,,50195,46284,162,61
166226,Pentheus,,50196,50779,129,32
166227,Her Hero,,50197,48927,141,56
166239,White Scandal,,50198,49154,140,24
166240,Megami no Ko,,50199,77605,32,2
166244,Sennen Darling,,50200,51137,126,15
166251,Kaiju on the Earth: Vulcanus,,50201,73041,44,6
166257,Shikkoku no Ziggy,,50202,79272,28,3
166269,Ookami-kun no Kakushigoto,,50203,46905,157,20
166276,Chunjiang Hua Yue,,50204,71509,48,6
166277,Penguin Café e Youkoso,,50205,65576,63,5
166278,100-nen no Koi mo Samenakute,,50206,52641,117,9
166279,Qiangwei Liaoluan,,50207,81457,22,3
166285,Kujirahama Danshi Koukou Engei-bu,,50208,73045,44,1
166299,Mononoke: Nopperabou,,50209,38693,251,30
166300,Mononoke: Bakeneko,,50210,39678,237,27
166302,Uchi no Banri ga Osewa ni Narimasu,,50211,23177,697,49
